gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1895636513		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		http://grscicoll.org/institution/instituto-de-biiología-universidad-nacional-autónoma-de-méxico	https://www.gbif.org/grscicoll/collection/fa972ec2-62cc-40d9-a0cd-a85618f8e632	a0e086336e329686582c270b94b1d694	IBUNAM	CNMA	Actualización de la base de datos del Atlas Mastozoológico de México	Instituto de Biología, Universidad Nacional Autónoma de México	MaterialCitation			Otros Datos / AUTOR: GALLO Otros Datos / ANO: 1989 Distrito de Riego: ND	67dab90c0228c74f28ec85aa97587297	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														6448							MEXICO	MX	GUERRERO	ATOYAC DE ALVAREZ		ATOYAC DE ALVAREZ - RIO ATOYAC		100.0	0.0			0.0	0.0						17.2086111	-100.4341667		100.0				17 12 31 N	100 26 3 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				404			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636511		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 12 Otros Datos / DIR_GRAD: 45 Otros Datos / DIST_GRAD: 12 Otros Datos / DIRECCION: NE Otros Datos / AUTOR: GALLO Otros Datos / ANO: 1991 Distrito de Riego: ND	e1a1bafa522b2126ff6e9684b8d1a3e2	NO DISPONIBLE		NO DISPONIBLE																																						NO DISPONIBLE		00:00:00														6984							MEXICO	MX	QUINTANA ROO	OTHON P. BLANCO		CHETUMAL - RIO VERDE		10.0	0.0			0.0	0.0						19.0352778	-89.0388889		80.0				19 2 7 N	89 2 20 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				3397			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636510		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	ae83dea390dab92b050c4b7bdcbb9f4e	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														1917							MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	SAN ANDRES TUXTLA		Lago de Catemaco		659.0	0.0			0.0	0.0						18.4194444	-95.1136111		90.0				18 25 10 N	95 6 49 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25593			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636509		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: BROWN ET AL Otros Datos / ANO: 1982 Distrito de Riego: ND	7b0c0c7e51c07064088978baf873d0db	NO DISPONIBLE		NO DISPONIBLE														Verificado por el custodio de los datos						BROWN B.T., P.L. WARREN, L.S. ANDERSON & D.F. GORI. 1982. A RECORD OF THE SOUTHERN RIVER OTTER, LUTRA LONGICAUDIS, FROM THE RIO YAQUI, SONORA, MEXICO,. JOURNAL ARIZONA-NEVADA ACADEMY OF SCIENCES. 17:Pág. Publicadas: 27-28																		NO DISPONIBLE		00:00:00														3272							MEXICO	MX	SONORA	CAJEME		Río Yaqui		120.0	0.0			0.0	0.0						28.0702	-109.81881		35610.0				99 99 99 N	999 99 99 W	grados minutos segundos						2014-11-04	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (Conabio). 2008. Georreferenciación de localidades de Colecciones Biológicas. Manual de Procedimientos. México. 177 págs		Se georreferenció por ausencia de coordenadas originales. | Se tomó como coordenada sitio el punto medio del rio Yaqui ( especificamente la parte que abarca el valor de la altitud (120 msnm) en el municipio de cajeme), agregando a la incertidumbre al misma distancia media.																			18093			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636508		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: OAXACA	67973a4381d2d4cdedefca0bf431ab4e	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														2400							MEXICO	MX	OAXACA	OAXACA DE JUAREZ		Oaxaca		1550.0	0.0			0.0	0.0						17.0677778	-96.72		100.0				17 4 4 N	96 43 12 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25547			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636507		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 3 Otros Datos / DIR_GRAD: 90 Otros Datos / DIST_GRAD: 3 Otros Datos / DIRECCION: E Otros Datos / AUTOR: GALLO Otros Datos / ANO: 1989 Distrito de Riego: ND	677ab22cdf9948d3d55700ea5c1c4226	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														6963							MEXICO	MX	CAMPECHE	CHAMPOTON		CHAMPOTON - RIO CHAMPOTON		10.0	0.0			0.0	0.0						19.3547222	-90.6372222		80.0				19 21 17 N	90 38 14 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				369			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636506		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	c4eb30d40f9e2b6eac16ebcd496b1c36	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														3033							MEXICO	MX	GUERRERO	ATENANGO DEL RIO		RIO ATENANGO AFLUENTE RIO MEZCALA		700.0	0.0			0.0	0.0						18.155	-99.0686111		90.0				18 9 18 N	99 4 7 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25425			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636505		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	fa79f3c394b79235b877cb3512c020fd	NO DISPONIBLE		NO DISPONIBLE														Verificado por el custodio de los datos						GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														3180							MEXICO	MX	SONORA			RIO MULATOS AFLUENTE RIO YAQUI		0.0	0.0			0.0	0.0						28.74242	-108.7469		26770.0				99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos						2014-11-04	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (Conabio). 2008. Georreferenciación de localidades de Colecciones Biológicas. Manual de Procedimientos. México. 177 págs		Se georreferenció por ausencia de coordenadas originales. | Extensión del rasgo geográfico asumida a partir de la distancia del centroide al punto más lejano del mismo.																			25579			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636504		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: OAXACA	673e2b538a1b3979f5a4379e9c26ab74	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														2400							MEXICO	MX	OAXACA	OAXACA DE JUAREZ		Oaxaca		20.0	0.0			0.0	0.0						17.0677778	-96.72		100.0				17 4 4 N	96 43 12 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25564			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636502		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: INGLES Otros Datos / ANO: 1958 Distrito de Riego: ND	e166a4ca78423487e280593cc1cc42ba	NO DISPONIBLE		NO DISPONIBLE																				INGLES L.G. 1958. NOTAS ACERCA DE LOS MAMIFEROS MEXICANOS. ANALES DEL INSTITUTO DE BIOLOGIA, UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO, SERIE ZOOLOGIA. 29:Pág. Publicadas: 379-408																		NO DISPONIBLE		00:00:00														6400							MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	ALVARADO		ALVARADO - RIO PAPALOAPAN		0.0	0.0			0.0	0.0						18.7702778	-95.7605556		90.0				18 46 13 N	95 45 38 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				3407			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636501		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: ALLEN Otros Datos / ANO: 1906 Distrito de Riego: ND	95c5f61def9357ea62ead335b48b6cbe	NO DISPONIBLE		NO DISPONIBLE																				ALLEN J.A. 1906. MAMMALS FROM THE STATES OF SINALOA AND JALISCO, MEXICO, COLLECTED BY J. H. BATTY DURING 1904 AND 1905. BULLETIN OF THE AMERICAN MUSEUM OF NATURAL HISTORY. 22:Pág. Publicadas: 191-262																		NO DISPONIBLE		00:00:00														1354							MEXICO	MX	SINALOA	ESCUINAPA		Escuinapa		0.0	0.0			0.0	0.0						22.8352778	-105.7766667		80.0				22 50 7 N	105 46 36 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25577			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636500		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / DIS_KM: 29 Otros Datos / DIR_GRAD: 45 Otros Datos / DIST_GRAD: 29 Otros Datos / DIRECCION: NE Otros Datos / AUTOR: GALLO Otros Datos / ANO: 1989 Distrito de Riego: ND	ae19356d032703364c5f9b439e2aadde	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														8176							MEXICO	MX	JALISCO	PUERTO VALLARTA		PUERTO VALLARTA - ARROYO LA TIGRERA		200.0	0.0			0.0	0.0						20.6133333	-105.2311111		80.0				20 36 48 N	105 13 52 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				428			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
1895636499		Ceballos G. 2002. Actualización de la base de datos del Atlas Mastozoológico de México. Instituto de Ecología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos T009 y A003. México, D. F.		CC_BY_4_0	2024-12-18			Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)		1	2	a0e086336e329686582c270b94b1d694			Actualización de la base de datos del Atlas Mastozoológico de México	NO DISPONIBLE	MaterialCitation			Otros Datos / AUTOR: GALLO Distrito de Riego: ND	7afab59a2a4cbd29abf4fdcaacf8b95b	NO DISPONIBLE		NO DISPONIBLE																				GALLO R.J.P. 1989. DISTRIBUCION Y ESTADO ACTUAL DE LA NUTRIA O PERRO DE AGUA (LUTRA LONGICAUDIS ANNECTES, MAJOR 1897) EN LA SIERRA MADRE DEL SUR, MEXICO. Pág. Publicadas: 236. Tésis de Maestria. FACULTAD DE CIENCIAS, UNAM. MEXICO, D. F.																		NO DISPONIBLE		00:00:00														3257							MEXICO	MX	GUERRERO	TECOANAPA		RIO TLATENANGO AFLUENTE RIO NEXPA		0.0	0.0			0.0	0.0						16.9630556	-99.3802778		100.0				16 57 47 N	99 22 49 W	grados minutos segundos								Mapa, INEGI, 1:250,000																				25420			NO APLICA	NO DISPONIBLE						764e2487fe6a5dfbfd8289355408747d	1720							Lontra annectens	Lontra annectens	Lontra		de Ferran, Vieira Figueiró, Trinca, Hernández-Romero, Lorenzana, Gutiérrez-Rodríguez, Klaus-Peter & Eizirik, 2024		1897	Animalia; Chordata; Mammalia; Carnivora; Mustelidae; Lontra	Animalia	Chordata	Mammalia	Carnivora		Mustelidae				Lontra				annectens			especie		(Major, 1897)	bahurí (Yuto-nahua), nutria, nutria de río, nutria de río sudamericana, perro de agua, wahurí (Yuto-nahua)		válido		
